word,J-SUM,RJ-SUM,C-SUM,RC-SUM,LNC1-SUM,LNC2-SUM,RLNC2-SUM,None
bereavement,3.9098300839419604,2.3090692501508507,11.86359703540802,10.13192680478096,14.39373812804693,14.393738128046932,10.093195190131704,
gas,4.799753360879993,1.9793239349290654,12.223345160484314,8.197665393352509,14.229740228989241,14.229740228989241,10.10864854918983,
shame,4.190703791376985,0.846267152424021,13.150793373584747,9.312457710504532,14.569352156597274,14.569352156597274,11.749101700492842,
protection,3.165205443474513,0.9582127177111979,11.783074676990509,7.97683572769165,14.345383492025883,14.345383492025883,11.619872030765352,
knuckle,3.0682922324821043,1.1771739484227224,11.280177593231201,8.198637768626213,14.055496947916453,14.055496947916453,11.252944477561812,
trample,2.691909718979148,0.5252810343995755,13.110278487205505,7.449280709028244,13.852932924463367,13.852932924463367,11.302861240370648,
bench,6.02631219773295,3.4235952263521425,13.013538241386414,9.786488234996796,14.609656698445864,14.609656698445864,11.028981242966625,
straw,2.1177960735656365,0.6304370232941661,12.15988802909851,9.50527799129486,14.501350384405244,14.501350384405244,12.063289774672528,
vague,2.232382118523289,0.45860943822487377,12.300410807132721,9.13260605931282,14.053164748251792,14.053164748251792,10.510038549335164,
thumb,4.425107604782167,1.7254166635445904,13.360541462898254,9.426567912101746,14.594307616358167,14.594307616358167,11.880877656227492,
manor,1.4796124049136592,1.082264405447852,11.061595141887665,8.249805480241776,13.465441863516844,13.465441863516844,10.353340101319152,
destroyer,1.9633341561126136,1.369439139857349,7.178132654487854,5.277170254383236,8.05245439495983,8.05245439495983,5.739208805147012,
