word,LNC1F-SUM,LNC1F-MIN,LNC1F-MAX,LNC2F-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2F-SUM,RLNC2F-MIN,RLNC2F-MAX,None
quaint,13.130860369065362,0.6247503404732478,0.9759760198001689,12.92709298886357,0.6003090927548259,0.97027881512626,5.624848720891379,0.11173869166605821,0.5922989893525749,
fertility,12.325475548416765,0.5984568304890199,0.9636423200963332,11.245495117217994,0.3951173023437311,0.9636423200963332,5.427306893193872,0.09029460657895183,0.6122166505048252,
cloud,14.319565207161883,0.8986049449768778,0.9941690705344677,14.073004160344407,0.8291727966076995,0.9941690705344677,7.69955266795254,0.3511876374223184,0.7816576501435156,
exhilaration,13.94876086905553,0.8645737062371461,0.9840010477484066,13.736741773073383,0.8011479472432368,0.9840010477484066,4.455511233841859,0.006236876004356406,0.5112933107105104,
manifestation,13.585612566996053,0.8071385010359178,0.9739744533459965,13.009493959422086,0.7028807502734219,0.9739744533459965,7.071026823425441,-0.00675682627463714,0.7751755237838712,
appear,13.570569580922987,0.733523837982109,0.9810623920052901,13.534496666074327,0.7091250501807238,0.9810623920052901,3.8249822301079455,0.026799992432043007,0.46761612303856936,
jog,12.543670450181727,0.615942152695274,0.9678506215641776,12.274632571984137,0.571134638436694,0.9678506215641776,5.419086514287999,-0.06831229574372966,0.6173374169878193,
frequent,13.698141861513145,0.7911791081927358,0.984905310670862,13.44457961836193,0.739704006454961,0.984905310670862,5.142837023987704,0.020556172232729764,0.5825913621434362,
wart,8.013593826644334,-0.03614202677831435,0.9699886219116223,8.300884950792678,0.042841999032626976,0.9651982951939946,5.686360977385006,0.04247153689463945,0.6211424619232906,
courtship,12.254145499471143,0.6349100172028982,0.9650709651398155,11.97295825428752,0.606671132036274,0.9552178046736591,4.453682723448215,0.09649223756328462,0.5812049955035246,
litter,13.26523700919491,0.6904017372543719,0.9860479122923388,13.113264575903322,0.671711075593913,0.9860479122923388,6.045698151292774,0.16690278047972407,0.7904337818581472,
lucrative,13.044332629707306,0.7397958936847423,0.9681290498546009,11.991990755903291,0.6170789456515401,0.9527265132143516,4.910644886354313,0.09700013053611378,0.5569694649431473,
animosity,14.005767674442376,0.8322272419823982,0.9868514379683357,13.799108541644843,0.8065178718016509,0.9868514379683357,4.939214184908956,0.06153764053108268,0.566816118367451,
squander,13.613860857861876,0.8254248125808336,0.9820787246886721,13.387763612212051,0.7977841352117347,0.9588587760821023,4.948949477974647,0.05620722963550162,0.5877495861012588,
grumble,13.436307524753653,0.7871063610266034,0.9704781902595926,13.181111525078967,0.7781367151848049,0.9605750166724197,4.67261436064828,-0.03580862348380576,0.5304488956345531,
hateful,14.379493444000946,0.8737498100733749,0.9915169791387062,14.363833850552671,0.8656126911634413,0.9915169791387062,5.07628056811048,-0.12094662143220591,0.6034558674670853,
extreme,13.385544948330253,0.7572229923493222,0.9600984777674162,12.977368822558317,0.6932996130745639,0.9600984777674162,6.8402863922136685,0.0946420239188992,0.7452023959174037,
appropriation,13.77669858903829,0.8242049639004346,0.9820890280223562,13.250155795236722,0.7699717264574275,0.9820890280223562,5.388456366741559,-0.045169464163183015,0.7044702278983798,
