word,sum,min,max
skepticism,56.58318446948824,6.516729210557526,13.707166856254272
item,487.2400468279434,21.77875314494223,139.46498341046012
halter,40.59605035994461,5.30065224149008,10.60726837111176
valuable,665.4259476552938,57.36608787479596,193.413382851974
timely,71.5524830189607,8.139390171766756,18.73198457026119
solicitor,37.33946115147746,4.062358099574716,9.772292521040951
sincerity,182.49353582112175,7.112776394179553,62.06380429905816
loin,46.3844055463811,6.015442348206947,9.95963930497326
harness,150.88902120396116,16.362275678842607,32.43620874033158
crest,183.6205697437461,23.580400002443085,40.751673162852946
tumble,275.63365810458697,39.52595733681787,53.46076949656468
reluctant,180.94520937593265,20.051474494023157,42.47529482617064
untrue,50.21532212475101,3.2471370495167524,11.966432299258917
frail,147.75227128062835,12.292733116027707,38.70524522650355
poplar,54.422883713544095,3.6337009839830325,12.074231018180408
woman,9997.038843339149,1095.256880957561,2074.2955489442043
unwillingness,39.95928478544421,3.0925114757302405,11.058641493286729
manners,17.753800455551968,1.3537942574078292,5.980693868818332
fin,74.56224438753809,5.30363418555588,18.09119213302191
inconsistent,120.44131506067002,8.195155410685137,47.84555095054666
turbulent,69.67532097757152,8.195155410685137,18.16776816754248
proportion,891.8949899741057,40.58921311895941,305.9181335540849
activity,1142.9716914115263,91.17737067934364,284.0066952861996
shawl,147.06865245943186,11.983481968454683,51.396198353649325
vindicate,92.58321936910852,3.324449836410009,35.094260249103804
emanate,66.15960040023482,8.374439347503788,13.37861996190438
unwritten,30.68356275691516,3.0151986888369846,7.358240979047409
garden,1385.5850702618732,185.0104902132521,305.7260111088707
drown,357.9473860127393,52.67710155163678,67.4877051411621
affect,1081.0725863828984,148.13129968747853,259.7652318116944
stumble,297.62800623644546,21.77875314494223,72.90595804034042
keen,414.55138012835147,23.503087215549826,121.37039561382251
visitor,622.5782956627936,31.708961832791537,145.75652709405364
vapor,118.48717105830184,14.225552788359106,29.767429415237242
publication,425.5123359367266,46.69692328352664,125.14319812301
