word,neighbor,year,cosine,score
wound,bruise,2000,0.6843209266662598,13.855235129415655
wound,injure,1840,0.5071256756782532,13.855235129415655
wound,injure,2000,0.7178327441215515,13.855235129415655
fish,lobster,1840,0.8179602026939392,13.227176141541516
fish,lobster,2000,0.8031663298606873,13.227176141541516
fish,turtle,1840,0.8518134951591492,13.227176141541516
fish,turtle,2000,0.8331124186515808,13.227176141541516
fish,mullet,1840,0.7963832020759583,13.227176141541516
fish,mullet,2000,0.3245171904563904,13.227176141541516
fish,mussel,1840,0.8177207708358765,13.227176141541516
fish,mussel,2000,0.7573686242103577,13.227176141541516
fish,shark,1840,0.7995319962501526,13.227176141541516
fish,shark,2000,0.7976381778717041,13.227176141541516
fish,minnow,1840,0.6980705261230469,13.227176141541516
fish,minnow,2000,0.777550220489502,13.227176141541516
fish,lobster,1840,0.8179602026939392,13.227176141541516
fish,lobster,2000,0.8031663298606873,13.227176141541516
fish,turtle,1840,0.8518134951591492,13.227176141541516
fish,turtle,2000,0.8331124186515808,13.227176141541516
fish,mussel,1840,0.8177207708358765,13.227176141541516
fish,mussel,2000,0.7573686242103577,13.227176141541516
fish,shark,1840,0.7995319962501526,13.227176141541516
fish,shark,2000,0.7976381778717041,13.227176141541516
hill,patina,1840,0.816442608833313,13.597870326739876
hill,patina,2000,0.11843469738960266,13.597870326739876
hill,plateau,1840,0.8460183143615723,13.597870326739876
hill,plateau,2000,0.677672803401947,13.597870326739876
hill,ridge,1840,0.8499317765235901,13.597870326739876
hill,ridge,2000,0.7772870063781738,13.597870326739876
hill,summit,1840,0.8237196207046509,13.597870326739876
hill,summit,2000,0.6229345798492432,13.597870326739876
hill,wooded,1840,0.8350913524627686,13.597870326739876
hill,wooded,2000,0.7438255548477173,13.597870326739876
hill,mountainside,1840,0.7517269849777222,13.597870326739876
hill,mountainside,2000,0.7641465067863464,13.597870326739876
hill,footpath,1840,0.6741819977760315,13.597870326739876
hill,footpath,2000,0.7424469590187073,13.597870326739876
hill,steamboat,1840,0.19580067694187164,13.597870326739876
hill,steamboat,2000,0.7231420874595642,13.597870326739876
hill,cottonwood,1840,0.59642493724823,13.597870326739876
hill,cottonwood,2000,0.7374330759048462,13.597870326739876
hill,foothill,1840,0.6663075685501099,13.597870326739876
hill,foothill,2000,0.8217809796333313,13.597870326739876
breeze,vernal,1840,0.7024492621421814,13.4451764246401
breeze,vernal,2000,0.24445581436157227,13.4451764246401
breeze,freshen,1840,0.831357479095459,13.4451764246401
breeze,freshen,2000,0.40677109360694885,13.4451764246401
breeze,waft,1840,0.7516993284225464,13.4451764246401
breeze,waft,2000,0.5968084335327148,13.4451764246401
breeze,wind,1840,0.8621339797973633,13.4451764246401
breeze,wind,2000,0.8118380904197693,13.4451764246401
breeze,air,1840,0.7440047264099121,13.4451764246401
breeze,air,2000,0.6939177513122559,13.4451764246401
breeze,sunshine,1840,0.6578507423400879,13.4451764246401
breeze,sunshine,2000,0.6994457840919495,13.4451764246401
breeze,fog,1840,0.5837732553482056,13.4451764246401
breeze,fog,2000,0.6718724966049194,13.4451764246401
breeze,dew,1840,0.6040437817573547,13.4451764246401
breeze,dew,2000,0.7053604125976562,13.4451764246401
breeze,gust,1840,0.7030947208404541,13.4451764246401
breeze,gust,2000,0.8227095603942871,13.4451764246401
breeze,chilly,1840,0.5939278602600098,13.4451764246401
breeze,chilly,2000,0.7567228674888611,13.4451764246401
word,emphasis,1840,0.7871829867362976,13.81889339144842
word,emphasis,2000,0.16434292495250702,13.81889339144842
word,inarticulate,1840,0.6689066290855408,13.81889339144842
word,inarticulate,2000,0.34122270345687866,13.81889339144842
word,meaning,1840,0.7769973874092102,13.81889339144842
word,meaning,2000,0.7154905796051025,13.81889339144842
word,tongue,1840,0.6918928027153015,13.81889339144842
word,tongue,2000,0.5270969867706299,13.81889339144842
word,accent,1840,0.702765703201294,13.81889339144842
word,accent,2000,0.46066686511039734,13.81889339144842
word,meaning,1840,0.7769973874092102,13.81889339144842
word,meaning,2000,0.7154905796051025,13.81889339144842
word,verse,1840,0.5355275273323059,13.81889339144842
word,verse,2000,0.6809312701225281,13.81889339144842
word,phrase,1840,0.674098551273346,13.81889339144842
word,phrase,2000,0.8807271122932434,13.81889339144842
word,consonant,1840,0.47741711139678955,13.81889339144842
word,consonant,2000,0.6842707991600037,13.81889339144842
word,unintelligible,1840,0.6026116609573364,13.81889339144842
word,unintelligible,2000,0.6584336757659912,13.81889339144842
street,inn,1840,0.7046622633934021,12.477913398017106
street,inn,2000,0.4921683073043823,12.477913398017106
street,avenue,1840,0.8314021825790405,12.477913398017106
street,avenue,2000,0.8085579872131348,12.477913398017106
street,lane,1840,0.8258904218673706,12.477913398017106
street,lane,2000,0.7448458075523376,12.477913398017106
street,corso,1840,0.7364770174026489,12.477913398017106
street,corso,2000,0.22681184113025665,12.477913398017106
street,saloon,1840,0.701365053653717,12.477913398017106
street,saloon,2000,0.6663243174552917,12.477913398017106
street,avenue,1840,0.8314021825790405,12.477913398017106
street,avenue,2000,0.8085579872131348,12.477913398017106
street,lenox,1840,0.25053468346595764,12.477913398017106
street,lenox,2000,0.7288045883178711,12.477913398017106
street,downtown,1840,0.5781642198562622,12.477913398017106
street,downtown,2000,0.7420606017112732,12.477913398017106
street,lane,1840,0.8258904218673706,12.477913398017106
street,lane,2000,0.7448458075523376,12.477913398017106
street,concourse,1840,0.3667662441730499,12.477913398017106
street,concourse,2000,0.7134064435958862,12.477913398017106
decorate,showy,1840,0.7157726287841797,13.671187451221032
decorate,showy,2000,0.6948035359382629,13.671187451221032
decorate,rosewood,1840,0.7064520716667175,13.671187451221032
decorate,rosewood,2000,0.5539491772651672,13.671187451221032
decorate,gilded,1840,0.7157583832740784,13.671187451221032
decorate,gilded,2000,0.2763768434524536,13.671187451221032
decorate,arabesque,1840,0.7404351830482483,13.671187451221032
decorate,arabesque,2000,0.46182939410209656,13.671187451221032
decorate,frieze,1840,0.7269486784934998,13.671187451221032
decorate,frieze,2000,0.5670732855796814,13.671187451221032
decorate,decoration,1840,0.7618834376335144,13.671187451221032
decorate,decoration,2000,0.7834330797195435,13.671187451221032
decorate,decorative,1840,0.4609057903289795,13.671187451221032
decorate,decorative,2000,0.6995750665664673,13.671187451221032
decorate,statuary,1840,0.6382477283477783,13.671187451221032
decorate,statuary,2000,0.6959981918334961,13.671187451221032
decorate,furnishing,1840,0.5633596181869507,13.671187451221032
decorate,furnishing,2000,0.7575738430023193,13.671187451221032
decorate,ornament,1840,0.8393829464912415,13.671187451221032
decorate,ornament,2000,0.7683296799659729,13.671187451221032
language,idiom,1840,0.8789388537406921,13.388153740700195
language,idiom,2000,0.6918160319328308,13.388153740700195
language,syntax,1840,0.7085577845573425,13.388153740700195
language,syntax,2000,0.7446512579917908,13.388153740700195
language,vernacular,1840,0.7989102602005005,13.388153740700195
language,vernacular,2000,0.7189086079597473,13.388153740700195
language,meaning,1840,0.7315987348556519,13.388153740700195
language,meaning,2000,0.6330891847610474,13.388153740700195
language,pronunciation,1840,0.8130017518997192,13.388153740700195
language,pronunciation,2000,0.6541913151741028,13.388153740700195
language,syntax,1840,0.7085577845573425,13.388153740700195
language,syntax,2000,0.7446512579917908,13.388153740700195
language,translate,1840,0.5870092511177063,13.388153740700195
language,translate,2000,0.6914228200912476,13.388153740700195
language,dialect,1840,0.8174405694007874,13.388153740700195
language,dialect,2000,0.8118438720703125,13.388153740700195
language,grammar,1840,0.5917877554893494,13.388153740700195
language,grammar,2000,0.6778174042701721,13.388153740700195
language,arabic,1840,0.7233489155769348,13.388153740700195
language,arabic,2000,0.7486074566841125,13.388153740700195
water,shoal,1840,0.7246564626693726,13.773150456010265
water,shoal,2000,0.573112428188324,13.773150456010265
water,cistern,1840,0.7661480903625488,13.773150456010265
water,cistern,2000,0.702292799949646,13.773150456010265
water,puddle,1840,0.7569361329078674,13.773150456010265
water,puddle,2000,0.7261555194854736,13.773150456010265
water,foaming,1840,0.739046037197113,13.773150456010265
water,foaming,2000,0.5286992192268372,13.773150456010265
water,rippling,1840,0.7258657217025757,13.773150456010265
water,rippling,2000,0.48084935545921326,13.773150456010265
water,cistern,1840,0.7661480903625488,13.773150456010265
water,cistern,2000,0.702292799949646,13.773150456010265
water,puddle,1840,0.7569361329078674,13.773150456010265
water,puddle,2000,0.7261555194854736,13.773150456010265
water,cooler,1840,0.48905256390571594,13.773150456010265
water,cooler,2000,0.708855152130127,13.773150456010265
water,gurgle,1840,0.6496074795722961,13.773150456010265
water,gurgle,2000,0.707961916923523,13.773150456010265
water,faucet,1840,0.6623183488845825,13.773150456010265
water,faucet,2000,0.7545541524887085,13.773150456010265
